,Line A,Line B
2844,1.505216138,1.520714385
2845,1.495412824,1.504164289
2846,1.477904964,1.49242764
2847,1.49765028,1.493281516
2848,1.506975327,1.491203507
2849,1.519281371,1.496580613
2850,1.496135045,1.491790157
2851,1.497211778,1.503682059
2852,1.469143761,1.503542057
2853,1.514589187,1.484632074
2854,1.496626402,1.513300524
2855,1.516310997,1.486197807
2856,1.489178047,1.500091051
2857,1.490474083,1.483991776
2858,1.509628549,1.501460139
2859,1.518018285,1.492441337
2860,1.494394175,1.511099629
2861,1.49262268,1.500609315
2862,1.526124808,1.491948365
2863,1.484961608,1.483140697
2864,1.509929763,1.491842016
2865,1.506224585,1.49752398
2866,1.513847219,1.497688075
2867,1.51695694,1.48485956
2868,1.492660968,1.484022423
2869,1.489019715,1.4803641
2870,1.505291813,1.497081546
2871,1.525187726,1.492956231
2872,1.516259676,1.476867667
2873,1.510739442,1.488568428
2874,1.493608716,1.493658007
2875,1.496879907,1.491118254
2876,1.530927516,1.49753175
2877,1.547043715,1.488305877
2878,1.497891727,1.473739274
2880,1.490474687,1.493422328
2881,1.482161434,1.478855913
2882,1.539187855,1.503912049
2883,1.497580291,1.501362309
2884,1.496157637,1.52259656
2885,1.487243675,1.490461947
2886,1.500639914,1.494877352
2887,1.485477906,1.509323694
2889,1.516969959,1.492691038
2890,1.498654399,1.498870988
2892,1.485612399,1.472116887
2893,1.492310439,1.50337444
2894,1.479157703,1.476468115
2895,1.5154762,1.477985912
2896,1.503378741,1.49783698
2897,1.484609107,1.503075939
2898,1.476915411,1.491161356
2899,1.507067699,1.495206123
2900,1.522544244,1.514990457
2901,1.498504587,1.500078352
2902,1.503815701,1.493820871
2903,1.488864263,1.500870041
2904,1.473066756,1.481251815
2905,1.52540897,1.491684674
2906,1.484119517,1.488901258
2907,1.465413674,1.5043795
2908,1.511279391,1.510452841
2909,1.498953791,1.49425618
2910,1.490805563,1.513062316
2911,1.510355622,1.496239788
2912,1.481704031,1.499694276
2913,1.499549192,1.501824125
2914,1.51239896,1.522324637
2915,1.481899264,1.506549048
2916,1.491642593,1.49618956
2917,1.512246598,1.48481866
2918,1.487008602,1.521112889
2919,1.487975802,1.487816009
2920,1.51612498,1.502200315
2921,1.501043883,1.51083322
2922,1.493456183,1.496171228
2923,1.50256973,1.499179645
2924,1.496077424,1.49628115
2925,1.501828139,1.494276478
2926,1.567292285,1.499150492
2927,1.517989543,1.508974318
2928,1.468944293,1.51374734
2929,1.494229016,1.502209228
2930,1.502594779,1.480299393
2931,1.492380651,1.505242022
2932,1.503901402,1.48701615
2933,1.493047666,1.48747397
2934,1.514159451,1.493558239
2935,1.493759948,1.493190465
2936,1.474050292,1.503168639
2937,1.506580455,1.505571087
2938,1.471990972,1.492286042
2939,1.49446259,1.503661849
2940,1.499045125,1.504131691
2941,1.509232837,1.497957867
2942,1.497803739,1.491305912
2943,1.458611903,1.484196397
2944,1.509437424,1.505975518
2945,1.500765809,1.496653314
2946,1.460789135,1.501347892
2947,1.505991612,1.48875814
2949,1.500514337,1.515432932
2950,1.518395464,1.508068961
2951,1.506172954,1.499247266
2952,1.512789044,1.514870558
2953,1.481128849,1.498509934
2954,1.506225269,1.498540616
2955,1.509457384,1.49402069
2956,1.50774576,1.503926257
2957,1.471733386,1.488035138
2958,1.507858413,1.500174235
2959,1.491124211,1.502420217
2960,1.487709642,1.498507986
2961,1.536974455,1.490693976
2962,1.505906378,1.490451944
2963,1.467417635,1.509798529
2964,1.507780563,1.482977803
2965,1.513919295,1.504105804
2966,1.523054037,1.498235705
2967,1.479913367,1.479135224
2968,1.509496931,1.509404481
2969,1.501300992,1.472381382
2970,1.505181623,1.508425707
2971,1.513563341,1.511756965
2972,1.508260205,1.497877546
2973,1.508839164,1.482232199
2974,1.517807146,1.505716513
2975,1.508350932,1.488269661
2976,1.547748376,1.470287389
2977,1.498689396,1.506190527
2978,1.512973286,1.493545906
2979,1.52689925,1.515902757
2980,1.520740554,1.483473128
2981,1.53520017,1.498139149
2983,1.479467609,1.490631376
2984,1.513908511,1.510932914
2985,1.520466708,1.499254942
2987,1.512090258,1.511644068
2988,1.48395212,1.495420846
2989,1.47657377,1.496009504
2990,1.478952201,1.479182891
2991,1.507593809,1.492992975
2992,1.497902083,1.504470883
2993,1.501866572,1.482001911
2994,1.493672366,1.499802356
2995,1.501476323,1.496346978
2996,1.508162076,1.512909379
2997,1.458732157,1.512073101
2998,1.511474103,1.460258307
2999,1.503991486,1.500083655
3000,1.501756694,1.50482496
3001,1.50460871,1.49054225
3002,1.485536499,1.498713411
3003,1.507629386,1.502160156
3004,1.504337074,1.509667401
3005,1.478743722,1.504901085
3006,1.512728211,1.507128903
3007,1.497790462,1.499910653
3008,1.500466407,1.499180349
3009,1.491754369,1.482228819
3010,1.522702477,1.487320986
3011,1.48970033,1.497402018
3013,1.517866936,1.489754746
3014,1.478514541,1.493757495
3015,1.504954273,1.507532356
3016,1.476332228,1.489735468
3018,1.498615346,1.499187298
3019,1.495742762,1.512391076
3021,1.521924961,1.509254995
3022,1.492126865,1.504117129
3023,1.513168484,1.49191254
3024,1.522832133,1.480766796
3025,1.487670085,1.483852208
3026,1.495554622,1.496345771
3027,1.514505937,1.488452351
3028,1.527720895,1.496392405
3029,1.490171167,1.495146671
3030,1.497192729,1.492820501
3031,1.510937827,1.482014004
3032,1.507587131,1.482801644
3033,1.495685997,1.490233193
3034,1.504748634,1.491973634
3035,1.478729404,1.486559062
3036,1.48647334,1.503492669
3037,1.462361486,1.499164825
3038,1.477359836,1.517348598
3039,1.516255306,1.5116576
3040,1.50136898,1.489950359
3041,1.5429011,1.510673556
3042,1.495886641,1.510870283
3043,1.542872927,1.509026166
3044,1.511098015,1.474079419
3045,1.501607664,1.49012056
3046,1.520374832,1.483926532
3047,1.504896716,1.506659199
3048,1.522774916,1.503777185
3049,1.507193344,1.503603193
3050,1.527981688,1.501718881
3051,1.496903981,1.477332722
3052,1.484583312,1.512237611
3053,1.501995521,1.493546099
3054,1.506504529,1.487516385
3055,1.529668582,1.482234216
3056,1.468909592,1.508736302
3057,1.493617619,1.490467147
3059,1.521342776,1.507294844
3060,1.504912933,1.530296085
3061,1.527260191,1.497340985
3062,1.49671176,1.499729389
3063,1.487847742,1.488489414
3064,1.487947844,1.47813207
3065,1.510977557,1.489953739
3066,1.530010823,1.483557199
3067,1.487409439,1.508579079
3068,1.482300834,1.499942544
3069,1.482336716,1.503293606
3070,1.516290872,1.488073212
3071,1.531688601,1.495815672
3072,1.491889847,1.481110744
3073,1.488407399,1.499840939
3074,1.528413717,1.495946501
3075,1.499022777,1.509585037
3076,1.515794029,1.504807648
3077,1.517055088,1.473221014
3078,1.49814831,1.515201436
3079,1.491118589,1.503276795
3080,1.463374596,1.51853162
3081,1.500598686,1.500997533
3082,1.486778197,1.487633035
3083,1.50067815,1.506209559
3084,1.49629805,1.490801271
3085,1.494038391,1.486067536
3086,1.489833098,1.487543623
3087,1.486705104,1.48317064
3088,1.540772765,1.46791262
3089,1.498180066,1.489024564
3090,1.535494649,1.5053536
3091,1.454013975,1.468968784
3092,1.477308057,1.494763868
3093,1.469039559,1.522344265
3094,1.498927592,1.499522096
3095,1.511973881,1.496170256
3096,1.494842947,1.506853495
3097,1.500475786,1.501956147
3098,1.492435863,1.497866914
3099,1.517112452,1.513300563
3100,1.527509937,1.496798695
3101,1.540594247,1.495118257
3102,1.487262305,1.511318378
3103,1.533028513,1.502442104
3104,1.517918299,1.499039207
3105,1.502585118,1.489405022
3106,1.499581149,1.50411251
3107,1.46154269,1.502109675
3108,1.523745588,1.504795829
3109,1.534457463,1.482112598
3110,1.529067332,1.496606769
3111,1.515799918,1.50003198
3112,1.479452798,1.506414565
3113,1.501720129,1.503192362
3114,1.543565241,1.485537128
3115,1.505884771,1.484695375
3116,1.479375377,1.48469561
3117,1.508457443,1.507357889
3118,1.471472376,1.49754429
3119,1.514158611,1.494201569
3120,1.486755838,1.485503606
3121,1.503787823,1.490866271
3122,1.500720871,1.520595632
3123,1.508270638,1.478964538
3125,1.488833174,1.501165965
3126,1.517632221,1.503667239
3127,1.494947814,1.500353837
3128,1.522413688,1.503507049
3129,1.502012305,1.531542675
3130,1.513430754,1.496601432
3131,1.508605556,1.503314513
3132,1.49152827,1.507390971
3133,1.503796355,1.495312702
3134,1.501250721,1.503496638
3135,1.491398405,1.507871251
3136,1.507611469,1.500026308
3137,1.479199962,1.4871569
3138,1.482769104,1.511711505
3139,1.495281747,1.499943432
3140,1.536757166,1.503354737
3141,1.515397753,1.494842068
3142,1.490101899,1.487646174
3143,1.516047605,1.511525714
3144,1.469410224,1.509616647
3145,1.463078653,1.495030604
3146,1.504557907,1.508499693
3147,1.507921953,1.507057199
3148,1.512111022,1.494733868
3149,1.468373625,1.482042209
3150,1.53807912,1.505676558
3151,1.502469734,1.491705169
3152,1.487299621,1.496542937
3153,1.509137147,1.515410025
3154,1.480420807,1.502391445
3155,1.542549657,1.501514017
3156,1.503062325,1.503471795
3157,1.489367123,1.49766021
3158,1.478322623,1.48134129
3160,1.47569767,1.514561625
3161,1.469032558,1.510099069
3162,1.4818,1.511208212
3164,1.534394492,1.493278152
3165,1.554230592,1.498767455
3166,1.498750822,1.49980404
3167,1.509111753,1.5028631
3168,1.50438754,1.488754801
3169,1.498566509,1.501651579
3170,1.432752658,1.484153156
3171,1.485751243,1.497598403
3172,1.501750751,1.496222863
3173,1.49937059,1.513473778
3174,1.495218685,1.503624213
3175,1.501179701,1.493039528
3176,1.507289006,1.500799111
3177,1.459874552,1.498718486
3178,1.471152571,1.493538579
3179,1.520909748,1.51002719
3180,1.506842322,1.485163943
3181,1.488630694,1.477444427
3182,1.471725943,1.488615738
3183,1.505678747,1.503953609
3184,1.489848747,1.505733474
3185,1.530756185,1.508484974
3186,1.475630896,1.491058479
3187,1.508981002,1.485657224
3188,1.502676318,1.505993214
3190,1.484701538,1.488560827
3191,1.531292398,1.496169753
3192,1.479007097,1.50959845
3193,1.518061765,1.496451466
3194,1.49886717,1.503642874
3195,1.519089026,1.490798416
3196,1.511621153,1.500442646
3197,1.492827111,1.535060256
3198,1.514805827,1.496808905
3199,1.509602622,1.499705751
3200,1.502948329,1.499929959
3201,1.494599548,1.490117238
3202,1.504560979,1.489404203
3203,1.477627287,1.494589662
3204,1.531530651,1.484409522
3205,1.498677153,1.522492073
3206,1.510487775,1.506141363
3207,1.515696861,1.517397726
3208,1.466317574,1.494072834
3209,1.483365827,1.480391589
3210,1.479299,1.489380357
3211,1.514835207,1.489839204
3212,1.524093593,1.494928843
3213,1.49087606,1.520811501
3214,1.478029656,1.521014128
3215,1.508916987,1.487897052
3216,1.519417399,1.488424007
3217,1.495182995,1.508460639
3219,1.505047313,1.505557634
3220,1.530994914,1.491978711
3221,1.52897619,1.501304574
3222,1.490487851,1.521413208
3223,1.515107215,1.473220896
3224,1.501775424,1.488745568
3225,1.502100918,1.504202605
3227,1.524224424,1.489150334
3228,1.529304835,1.501990381
3229,1.494529023,1.500612282
3230,1.51216971,1.496328782
3231,1.509867148,1.499187367
3232,1.485556866,1.466214389
3233,1.539547966,1.504981558
3234,1.488107046,1.504158112
3235,1.502945431,1.485559948
3236,1.486462325,1.493497693
3237,1.48055531,1.493893529
3238,1.504443283,1.48812615
3239,1.508085863,1.508057524
3240,1.475230994,1.49661636
3241,1.506818985,1.520851882
3242,1.485657743,1.48846676
3243,1.511741915,1.489041939
3244,1.502865001,1.489060231
3245,1.520319096,1.492261392
3246,1.5259843,1.485389468
3247,1.491607369,1.490899038
3248,1.505362834,1.50188199
3249,1.469698163,1.522410535
3250,1.523505811,1.4875889
3251,1.482788021,1.487921785
3252,1.504021831,1.499622441
3253,1.501117706,1.499009436
3254,1.494995078,1.503109202
3255,1.483159068,1.518231696
3256,1.49188626,1.494421304
3257,1.536826571,1.498143187
3258,1.471582921,1.491123396
3259,1.493784945,1.488470066
3260,1.487254075,1.494744512
3261,1.531853688,1.492094071
3262,1.508863246,1.503227791
3263,1.514557379,1.519124023
3264,1.511959579,1.487567454
3265,1.477110571,1.500665424
3266,1.485926872,1.486435291
3268,1.497259273,1.484665092
3269,1.521667914,1.508349141
3270,1.472743014,1.507539341
3271,1.545538126,1.495509974
3272,1.503232587,1.498586013
3273,1.526036506,1.511242944
3275,1.501331237,1.502313127
3276,1.492606059,1.484601107
3277,1.518271534,1.510327876
3279,1.482475662,1.517767662
3280,1.505284683,1.517741145
3282,1.525023545,1.49689875
3283,1.515579103,1.517115563
3284,1.47548184,1.509434976
3285,1.477064943,1.490233044
3286,1.53370055,1.514542039
3287,1.52003206,1.486474122
3288,1.463900865,1.493482827
3289,1.536026638,1.496956688
3290,1.49080745,1.480808544
3291,1.476464801,1.490920037
3292,1.464661685,1.510253914
3293,1.44554031,1.495324591
3294,1.4771528,1.489335236
3295,1.508580058,1.50623601
3296,1.503053425,1.494487659
3297,1.5040153,1.50912556
3298,1.515517137,1.49807571
3299,1.538652007,1.502897215
3300,1.515343508,1.495381403
3301,1.506577029,1.497136156
3302,1.505651457,1.513031808
3303,1.515263758,1.508958579
3304,1.46767811,1.508495996
3305,1.523121977,1.490481756
3306,1.490830725,1.494549658
3307,1.499613243,1.469522475
3308,1.486257612,1.505821869
3309,1.494377265,1.513888542
3310,1.502961782,1.506171946
3311,1.49995142,1.511929024
3312,1.503355729,1.487063788
3313,1.491252012,1.509477044
3314,1.534172819,1.491424727
3315,1.555143635,1.499305424
3316,1.504573036,1.480770246
3317,1.506290139,1.485206133
3318,1.505867151,1.510856847
3319,1.492585785,1.491714956
3320,1.491403713,1.510423916
3321,1.479474426,1.496068802
3322,1.491984708,1.48375738
3323,1.538666836,1.48221897
3324,1.470292579,1.521572079
3325,1.454624549,1.482472001
3326,1.487075197,1.48628892
3327,1.484611957,1.482550031
3328,1.478248674,1.519771103
3329,1.515998414,1.500359429
3330,1.511190787,1.497288855
3331,1.515680524,1.487449481
3332,1.453168719,1.488270877
3333,1.50826193,1.474446092
3334,1.508202516,1.504220843
3336,1.485291694,1.491620626
3337,1.52873548,1.497626251
3338,1.516842669,1.506261958
3339,1.498890178,1.506913235
3340,1.52849355,1.49342731
3341,1.491869022,1.513473469
3342,1.516217787,1.504472551
3343,1.495931544,1.504664815
3344,1.49853385,1.500260901
3345,1.503192745,1.514302989
3346,1.497070272,1.502959377
3347,1.502524205,1.514545982
3348,1.468623106,1.484723222
3349,1.490569134,1.493997164
3350,1.507027751,1.502915264
3351,1.496621306,1.487988761
3353,1.527793319,1.480783646
3354,1.522202746,1.495257016
3355,1.510746629,1.500896759
3356,1.508344968,1.49046653
3357,1.502037198,1.497936072
3358,1.509775419,1.485615077
3359,1.497636408,1.500337646
3360,1.486084969,1.519889644
3361,1.488534302,1.495359111
3362,1.460306978,1.515606878
3363,1.491231486,1.489052029
3364,1.501326743,1.502004587
3365,1.50590734,1.501553013
3366,1.526056552,1.502875509
3367,1.542570567,1.498819435
3368,1.486058532,1.478899617
3369,1.523674351,1.509261083
3370,1.520601539,1.493935384
3371,1.49691275,1.501183594
3372,1.473521891,1.504742637
3373,1.52405064,1.497011352
3374,1.475079236,1.498409634
3375,1.511839147,1.502433252
3376,1.560856297,1.498809646
3377,1.488040212,1.513934276
3378,1.473454079,1.49105618
3379,1.506542964,1.505081832
3380,1.512256539,1.514446839
3381,1.489983385,1.476958601
3382,1.506648933,1.507290614
3383,1.515093888,1.513636513
3384,1.488522809,1.494838771
3385,1.478708557,1.501861691
3386,1.504835631,1.475188354
3387,1.513838251,1.500175274
3388,1.526997967,1.510195555
3389,1.51151397,1.484868104
3390,1.499726241,1.499834651
3391,1.463380437,1.498697517
3393,1.503983559,1.498216145
3394,1.495107705,1.498936102
3395,1.507286403,1.49664332
3396,1.511539912,1.502874413
3397,1.45449358,1.498875186
3398,1.557605071,1.504132544
3399,1.517232167,1.498025018
3400,1.480504707,1.496300383
3401,1.473737782,1.481205799
3402,1.457956714,1.484579518
3403,1.489018377,1.502840681
3404,1.522541508,1.50746384
3405,1.47205716,1.499109836
3406,1.518051456,1.49559161
3407,1.495548676,1.483663994
3408,1.492494022,1.510349187
3409,1.494741839,1.497980152
3410,1.510956597,1.494155315
3412,1.532889427,1.513455403
3413,1.46478318,1.506397426
3414,1.517749797,1.511973671
3415,1.503016897,1.499685748
3416,1.492947917,1.501868256
3417,1.525114705,1.487604511
3418,1.506973104,1.474587041
3419,1.492792602,1.509997512
3420,1.504057749,1.481289029
3421,1.526840848,1.482540912
3422,1.480664222,1.502771183
3423,1.501453447,1.515823764
3424,1.50747614,1.492959712
3425,1.50533822,1.506121232
3426,1.471220108,1.513212024
3427,1.506591535,1.49981874
3428,1.527744463,1.50859451
3429,1.512235644,1.506571522
3430,1.508013814,1.514100302
3431,1.4873924,1.530005447
3432,1.483901339,1.485648496
3433,1.486768216,1.511889232
3434,1.48559999,1.497198279
3435,1.487309072,1.486556735
3438,1.511592429,1.509623711
3439,1.500090205,1.489454079
3440,1.49756693,1.493903127
3441,1.476391367,1.488017675
3442,1.520975418,1.510687237
3443,1.486118389,1.502957878
3444,1.559039821,1.483164494
3445,1.506569559,1.495383092
3446,1.478774282,1.5066511
3447,1.512954453,1.485678859
3448,1.50319451,1.496682524
3449,1.506859122,1.498517678
